category,company_name,website,founded_year,raised_amount,description
"AI Frameworks, Tools & Libraries",Mxnet,https://github.com/apache/mxnet,,,"Lightweight, Portable, Flexible Distributed/Mobile Deep Learning with Dynamic, Mutation-aware Dataflow Dep Scheduler; for Python, R, Julia, Scala, Go, Javascript and more"
"AI Frameworks, Tools & Libraries",Scikit-learn,https://github.com/scikit-learn/scikit-learn,,,scikit-learn: machine learning in Python
"AI Frameworks, Tools & Libraries",TimeGPT,https://github.com/Nixtla/nixtla,,,"Python SDK for TimeGPT, a foundational time series model"
"AI Frameworks, Tools & Libraries",TensorFlow,https://github.com/tensorflow/tensorflow,,,An Open Source Machine Learning Framework for Everyone
"AI Frameworks, Tools & Libraries",AutoGPT,https://github.com/Significant-Gravitas/AutoGPT,,,"AutoGPT is the vision of accessible AI for everyone, to use and to build on. Our mission is to provide the tools, so that you can focus on what matters."
"AI Frameworks, Tools & Libraries",Optuna,https://github.com/optuna/optuna,,,A hyperparameter optimization framework
"AI Frameworks, Tools & Libraries",Keras,https://github.com/keras-team/keras,,,Deep Learning for humans
AI Models & Architectures,Alpaca 7B,https://crfm.stanford.edu/2023/03/13/alpaca.html,,,"We are releasing our findings about an instruction-following language model, dubbed Alpaca, which is fine-tuned from Metas LLaMA 7B model. We train the Alpaca model on 52K instruction-following demonstrations generated in the style of self-instruct using text-davinci-003."
AI Models & Architectures,Meta AI ESM,https://github.com/facebookresearch/esm,,,Evolutionary Scale Modeling (esm): Pretrained language models for proteins
AI Models & Architectures,Bloom,https://huggingface.co/docs/transformers/model_doc/bloom,,,🌸Introducing The World’s Largest Open Multilingual Language Model: BLOOM🌸
AI Models & Architectures,Google Research Transformer,https://research.google/pubs/pub46201/,,,"The dominant sequence transduction models are based on complex recurrent or convolutional neural networks in an encoder-decoder configuration. The best performing models also connect the encoder and decoder through an attention mechanism. We propose a new simple network architecture, the Transformer, based solely on attention mechanisms, dispensing with recurrence and convolutions entirely. Experiments on two machine translation tasks show these models to be superior in quality while being more parallelizable and requiring significantly less time to train. Our model achieves 28.4 BLEU on the WMT 2014 English-to-German translation task, improving over the existing best results, including ensembles by over 2 BLEU. On the WMT 2014 English-to-French translation task, our model establishes a new single-model state-of-the-art BLEU score of 41.0 after training for 3.5 days on eight GPUs, a small fraction of the training costs of the best models from the literature. We show that the Transformer generalizes well to other tasks by applying it successfully to English constituency parsing both with large and limited training data."
AI Models & Architectures,Google PaLM 2,https://ai.google/discover/palm2/,,,"PaLM 2 is our next generation large language model that builds on Googles legacy of breakthrough research in machine learning and responsible AI.

It excels at advanced reasoning tasks, including code and math, classification and question answering, translation and multilingual proficiency, and natural language generation better than our previous state-of-the-art LLMs, including PaLM. It can accomplish these tasks because of the way it was built  bringing together compute-optimal scaling, an improved dataset mixture, and model architecture improvements."
AI Models & Architectures,RoBERTa,https://github.com/facebookresearch/fairseq/blob/main/examples/roberta/README.md,,,"RoBERTa iterates on BERT's pretraining procedure, including training the model longer, with bigger batches over more data; removing the next sentence prediction objective; training on longer sequences; and dynamically changing the masking pattern applied to the training data. See the associated paper for more details."
AI Models & Architectures,Nvidia Megatron,https://github.com/NVIDIA/Megatron-LM,,,Ongoing research training transformer models at scale
AI Models & Architectures,Meta AI OPT-66B,https://huggingface.co/facebook/opt-66b,,,OPT was first introduced in Open Pre-trained Transformer Language Models and first released in metaseq's repository on May 3rd 2022 by Meta AI.
AI Models & Architectures,DeepMind AlphaFold,https://github.com/deepmind/alphafold,,,Open source code for AlphaFold.
AI Models & Architectures,Meta AI Diplomacy Cicero,https://github.com/facebookresearch/diplomacy_cicero,,,"Code for Cicero, an AI agent that plays the game of Diplomacy with open-domain natural language negotiation."
AI Models & Architectures,Google DeepMind AlphaGeometry,https://deepmind.google/discover/blog/alphageometry-an-olympiad-level-ai-system-for-geometry/,,,"In a paper published today in Nature, we introduce AlphaGeometry, an AI system that solves complex geometry problems at a level approaching a human Olympiad gold-medalist - a breakthrough in AI performance. In a benchmarking test of 30 Olympiad geometry problems, AlphaGeometry solved 25 within the standard Olympiad time limit. For comparison, the previous state-of-the-art system solved 10 of these geometry problems, and the average human gold medalist solved 25.9 problems."
AI Models & Architectures,Google Research Bert,https://github.com/google-research/bert,,,TensorFlow code and pre-trained models for BERT
AI Models & Architectures,XLNet,https://huggingface.co/docs/transformers/model_doc/xlnet,,,"The XLNet model was proposed in XLNet: Generalized Autoregressive Pretraining for Language Understanding by Zhilin Yang, Zihang Dai, Yiming Yang, Jaime Carbonell, Ruslan Salakhutdinov, Quoc V. Le. XLnet is an extension of the Transformer-XL model pre-trained using an autoregressive method to learn bidirectional contexts by maximizing the expected likelihood over all permutations of the input sequence factorization order."
AI Models & Architectures,Vicuna 13B,https://huggingface.co/lmsys/vicuna-13b-v1.3,,,"We introduce Vicuna-13B, an open-source chatbot trained by fine-tuning LLaMA on user-shared conversations collected from ShareGPT. Preliminary evaluation using GPT-4 as a judge shows Vicuna-13B achieves more than 90%\* quality of OpenAI ChatGPT and Google Bard while outperforming other models like LLaMA and Stanford Alpaca in more than 90%\* of cases. The cost of training Vicuna-13B is around $300. The code and weights, along with an online demo, are publicly available for non-commercial use."
AI Models & Architectures,Google Research Dremix,https://dreamix-video-editing.github.io/,,,"Text-driven image and video diffusion models have recently achieved unprecedented generation realism. While diffusion models have been successfully applied for image editing, very few works have done so for video editing. We present the first diffusion-based method that is able to perform text-based motion and appearance editing of general videos. Our approach uses a video diffusion model to combine, at inference time, the low-resolution spatio-temporal information from the original video with new, high resolution information that it synthesized to align with the guiding text-prompt. As obtaining high-fidelity to the original video requires retaining some of its high-resolution information, we add a preliminary stage of finetuning the model on the original video, significantly boosting fidelity. We propose to improve motion editability by a new, mixed objective that jointly finetunes with full temporal attention and with temporal attention masking. We further introduce a new framework for image animation. We first transform the image into a coarse video by simple image processing operations such as replication and perspective geometric projections, and then use our general video editor to animate it. As a further application, we can use our method for subject-driven video generation. Extensive qualitative and numerical experiments showcase the remarkable editing ability of our method and establish its superior performance compared to baseline methods."
AI Models & Architectures,Meta AI BlenderBot,https://github.com/facebookresearch/ParlAI/tree/main/projects/bb3,,,A framework for training and evaluating AI models on a variety of openly available dialogue datasets.
AI Models & Architectures,Codium AlphaCodium,https://github.com/Codium-ai/AlphaCodium,,,"Official implementation for the paper: ""Code Generation with AlphaCodium: From Prompt Engineering to Flow Engineering"""
AI Models & Architectures,Google AI Flan-T5,https://huggingface.co/docs/transformers/model_doc/flan-t5,,,FLAN-T5 was released in the paper Scaling Instruction-Finetuned Language Models - it is an enhanced version of T5 that has been finetuned in a mixture of tasks.
AI Models & Architectures,DistilBERT,https://huggingface.co/docs/transformers/model_doc/distilbert,,,"The DistilBERT model was proposed in the blog post Smaller, faster, cheaper, lighter: Introducing DistilBERT, a distilled version of BERT, and the paper DistilBERT, a distilled version of BERT: smaller, faster, cheaper and lighter. DistilBERT is a small, fast, cheap and light Transformer model trained by distilling BERT base. It has 40% less parameters than google-bert/bert-base-uncased, runs 60% faster while preserving over 95% of BERT’s performances as measured on the GLUE language understanding benchmark."
AI Models & Architectures,Google Research T5,https://github.com/google-research/text-to-text-transfer-transformer,,,"Code for the paper ""Exploring the Limits of Transfer Learning with a Unified Text-to-Text Transformer"""
AI Models & Architectures,Falcon 180B,https://huggingface.co/tiiuae/falcon-180B,,,"Falcon 180B is a super-powerful language model with 180 billion parameters, trained on 3.5 trillion tokens. It's currently at the top of the Hugging Face Leaderboard for pre-trained Open Large Language Models and is available for both research and commercial use.."
AI Models & Architectures,Google Gemma,https://blog.google/technology/developers/gemma-open-models/,,,Gemma: Introducing new state-of-the-art open models
AI Models & Architectures,Stable Diffusion,https://github.com/CompVis/stable-diffusion,,,A latent text-to-image diffusion model
Open Source Infra - Search,Tantivy,https://github.com/quickwit-oss/tantivy,2020.0,$2.6M,Tantivy is a full-text search engine library inspired by Apache Lucene and written in Rust
Open Source Infra - Search,Lucene,https://github.com/apache/lucene,,,Apache Lucene open-source search software
Open Source Infra - Search,Solr,https://github.com/apache/solr,,,Apache Solr open-source search software
Open Source Infra - Search,Toshi Search,https://github.com/toshi-search/Toshi,,,A full-text search engine in rust
Open Source Infra - Search,Sonic,https://github.com/valeriansaliou/sonic,,,"\>â€ Fast, lightweight & schema-less search backend. An alternative to Elasticsearch that runs on a few MBs of RAM."
Open Source Infra - Search,Opensearch,https://github.com/opensearch-project/OpenSearch,,,= Open source distributed and RESTful search engine.
Open Source Infra - Search,Swirl,https://github.com/swirlai/swirl-search,,,"Swirl is open-source software that uses AI to simultaneously search multiple content and data sources, finds the best results using a reader LLM, then prompts Generative AI, enabling you to get answers from your own data."
Open Source Infra - Search,Typesense,https://github.com/typesense/typesense,,,"Open Source alternative to Algolia + Pinecone and an Easier-to-Use alternative to ElasticSearch Â¡ =
 ( Fast, typo tolerant, in-memory fuzzy Search Engine for building delightful search experiences"
Open Source Infra - Search,Meilisearch,https://github.com/meilisearch/meilisearch,2018.0,$20M,"A lightning-fast search engine that fits effortlessly into your apps, websites, and workflow."
Local AI,GPT4ALL,https://github.com/nomic-ai/gpt4all,2022.0,$17M,gpt4all: run open-source LLMs anywhere
Local AI,LangChain OpenLLM,https://python.langchain.com/docs/integrations/llms/openllm,,,"\>Â¾ OpenLLM is an open platform for operating large language models (LLMs) in production. It enables developers to easily run inference with any open-source LLMs, deploy to the cloud or on-premises, and build powerful AI apps."
Local AI,LMStudio,https://lmstudio.ai/,,,"Discover, download, and run local LLMs"
Local AI,Llama.cpp,https://github.com/ggerganov/llama.cpp,,,LLM inference in C/C++
Local AI,llamafile,https://github.com/Mozilla-Ocho/llamafile,,,Distribute and run LLMs with a single file.
Local AI,LocalGPT,https://github.com/PromtEngineer/localGPT,,,Chat with your documents on your local device using GPT models. No data leaves your device and 100% private.
Local AI,text-generation-webui,https://github.com/oobabooga/text-generation-webui,,,"A Gradio web UI for Large Language Models. Supports transformers, GPTQ, AWQ, EXL2, llama.cpp (GGUF), Llama models."
Logging & Monitoring,OpenObserve,https://github.com/openobserve/openobserve,,,"🚀 10x easier, 🚀 140x lower storage cost, 🚀 high performance, 🚀 petabyte scale - Elasticsearch/Splunk/Datadog alternative for 🚀 (logs, metrics, traces, RUM, Error tracking, Session replay)."
Logging & Monitoring,Fluentbit,https://github.com/fluent/fluent-bit,,,"Fast and Lightweight Logs and Metrics processor for Linux, BSD, OSX and Windows"
Logging & Monitoring,Syslog,https://github.com/syslog-ng/syslog-ng,,,"syslog-ng is an enhanced log daemon, supporting a wide range of input and output methods: syslog, unstructured text, queueing, SQL & NoSQL."
Logging & Monitoring,Logstash,https://github.com/elastic/logstash,2012.0,$104M,"Logstash - transport and process your logs, events, or other data"
Logging & Monitoring,Highlight.io,https://github.com/highlight/highlight,2020.0,$8.5M,"highlight.io: The open source, full-stack monitoring platform. Error monitoring, session replay, logging, distributed tracing, and more."
Logging & Monitoring,OpenTelemetry,https://github.com/open-telemetry,,,"OpenTelemetry makes robust, portable telemetry a built-in feature of cloud-native software."
Logging & Monitoring,Fluentd,https://github.com/fluent/fluentd,,,Fluentd: Unified Logging Layer (project under CNCF)
Logging & Monitoring,Sentry,https://github.com/getsentry/sentry,2011.0,$216.5M,Developer-first error tracking and performance monitoring
Logging & Monitoring,Vector,https://github.com/vectordotdev/vector,,,A high-performance observability data pipeline.
Logging & Monitoring,Prometheus,https://github.com/prometheus/prometheus,2012.0,,The Prometheus monitoring system and time series database.
Logging & Monitoring,SigNoz,https://github.com/SigNoz/signoz,2015.0,$7M,"SigNoz is an open-source observability platform native to OpenTelemetry with logs, traces and metrics in a single application. An open-source alternative to DataDog, NewRelic, etc. =% =Â¥. =I Open source Application Performance Monitoring (APM) & Observability tool"
Logging & Monitoring,Grafana,https://github.com/grafana/grafana,2014.0,$570.23M,"The open and composable observability and data visualization platform. Visualize metrics, logs, and traces from multiple sources like Prometheus, Loki, Elasticsearch, InfluxDB, Postgres and many more."
Logging & Monitoring,Graylog,https://github.com/Graylog2/graylog2-server,,,Free and open log management
Open Source Infra - Visualizations,TensorBoard,https://github.com/tensorflow/tensorboard,,,TensorFlow's Visualization Toolkit
Open Source Infra - Visualizations,Superset,https://github.com/apache/superset,,,Apache Superset is a Data Visualization and Data Exploration Platform
Open Source Infra - Visualizations,D3,https://github.com/d3/d3,,,"Bring data to life with SVG, Canvas and HTML. :bar\_chart::chart\_with\_upwards\_trend::tada:"
Open Source Infra - Visualizations,redash,https://github.com/getredash/redash,2016.0,,"Make Your Company Data Driven. Connect to any data source, easily visualize, dashboard and share your data."
Open Source Infra - Visualizations,Matplotlib,https://github.com/matplotlib/matplotlib,,,matplotlib: plotting with Python
Open Source Infra - Visualizations,PyGWalker,https://github.com/Kanaries/pygwalker,,,PyGWalker: Turn your pandas dataframe into an interactive UI for visual analysis
Open Source Infra - Visualizations,Rawgraphs,https://github.com/rawgraphs/rawgraphs-app,,,A web interface to create custom vector-based visualizations on top of RAWGraphs core
Open Source Infra - Visualizations,Bokeh,https://github.com/bokeh/bokeh,,,"Interactive Data Visualization in the browser, from  Python"
Open Source Infra - Visualizations,ggplot2,https://github.com/tidyverse/ggplot2,,,An implementation of the Grammar of Graphics in R
Open Source Infra - Visualizations,Seaborn,https://github.com/mwaskom/seaborn,,,Statistical data visualization in Python
Collaboration,Jupyter,https://github.com/jupyter/notebook,,,Jupyter Interactive Notebook
Collaboration,Zeppelin,https://github.com/apache/zeppelin,,,"Web-based notebook that enables data-driven, interactive data analytics and collaborative documents with SQL, Scala and more."
Collaboration,RStudio,https://github.com/rstudio/rstudio,,,RStudio is an integrated development environment (IDE) for R
Collaboration,Polynote,https://github.com/polynote/polynote,,,A better notebook for Scala (and more)
Collaboration,BeakerX,https://github.com/twosigma/beakerx,,,Beaker Extensions for Jupyter Notebook
Data Marketplaces & Discovery,Explorium,https://www.explorium.ai/,2017.0,$125.1M,"Explorium is a data science company that helps companies get better data to feed into their predictive models. Explorium's engine can ingest a company's data, connect with tens of thousands of external data sources, and then generate predictive features/variables from these external sources automatically, running its own machine learning models to ensure that the most relevant, predictive data is added, building more accurate machine learning models."
Data Marketplaces & Discovery,Datarade,https://datarade.ai/,2018.0,$1.23M,"Datarade offers a platform for companies to discover, compare and connect with data providers across the globe."
Data Marketplaces & Discovery,Eagle Alpha,https://www.eaglealpha.com/,2012.0,$8.03M,"Eagle Alpha focuses on facilitating the overall functioning of the global alternative data market via our platform and workflow tools. Since its inception, more than 1,000 data buyers have interacted with our platform. We help them understand a vast and growing marketplace of over 1,800 alternative data products. Leading funds, private equity firms, consultants, corporates, and vendors trust Eagle Alpha as their key alternative data solution provider."
Data Marketplaces & Discovery,Neudata,https://www.neudata.co/,2016.0,$1.6M,"Neudata is a company that specializes in data intelligence, operating within the data industry. The company offers services such as unbiased research, expert consultancy on data sources and use cases, and a platform that connects data buyers and sellers. It primarily serves sectors that require data intelligence, including private equity, venture capital, and professional services. It was founded in 2016 and is based in London, England."
Data Marketplaces & Discovery,Nomad Data,https://www.nomad-data.com/,2020.0,$6.3M,"NoMad Data creates a marketplace of ideas and allow the experts in the data, the data providers themselves, to match the ideas to their data. It helps the providers to discover new use cases for data and help to find potential customers who have an identified need. The company was founded in 2020 and is based in New York, New York."
Data Marketplaces & Discovery,Dawex,https://www.dawex.com/en/,2015.0,$10.59M,"Dawex is a secure platform for monetization and data exchange between organizations. It allows public players and businesses to share, acquire and monetize all kinds of data without an intermediary."
Data Marketplaces & Discovery,Snowflake Data Exchange,https://docs.snowflake.com/en/user-guide/data-exchange.html,2012.0,$1387M,"Snowflake focuses on data management and analytics. It provides a platform known as the Data Cloud, which allows organizations to consolidate their data, discover and securely share governed data, and perform diverse analytic tasks. The company primarily serves businesses across various sectors that require data warehousing, data engineering, data science, data application development, and data sharing. It was founded in 2012 and is based in Bozeman, Montana."
Financial & Market Data,Kpler,https://www.kpler.com/,2014.0,$220M,"Kpler develops proprietary technologies for systematically aggregating and processing data from multiple sources including automatic identification system (AIS) signals, satellite images, logistics and commercial reports, and governmental and shipping databases. It delivers real-time intelligence for flows, inventories, and freight across multiple commodity markets. It was founded in 2014 and is based in Brussels, Belgium."
Financial & Market Data,Coinmetrics,https://coinmetrics.io/,2017.0,$57.9M,"Coin Metrics provides crypto asset market and network data. Its data empowers clients and the public to better understand, value, use, and steward open crypto networks. Coin Metrics was founded in 2017 and is based in Cambridge, Massachusetts."
Financial & Market Data,xignite,https://www.xignite.com/,2006.0,$37.26M,"Xignite provides cloud-native, real-time, and reference market data APIs to financial services and FinTech companies allowing them to easily integrate financial data into any application."
Financial & Market Data,Tink,https://tink.com/,2012.0,$309.17M,"Tink enables banks to become data-driven, capture the opportunities of open banking, and deliver a more personal, intelligent financial experience to their users. Tink provides APIs as building blocks to create banking services. The company's products include account aggregation, categorization, payment initiation, and personal finance management. On June 24th, 2021, Tink was acquired by Visa at a valuation of $2.15B."
Financial & Market Data,Refinitiv,https://www.refinitiv.com/en,2018.0,,"Refinitiv provides financial markets data and infrastructure. It provides data and insights, trading platforms, and open data and technology platforms that connect a thriving global financial markets community - driving performance in trading, investment, wealth management, regulatory compliance, market data management, enterprise risk and fighting financial crime. On August 1st, 2019, Refinitiv was acquired by the London Stock Exchange Group at a valuation of $27000M."
Financial & Market Data,Nasdaq Data Link,https://www.nasdaq.com/nasdaq-data-link,1971.0,$205M,"NASDAQ (NASDAQ: NDAQ) is a provider of trading, clearing, exchange technology, listing, information, and public company services across six continents."
Financial & Market Data,Kaiko,https://www.kaiko.com/,2014.0,$82.52M,"Kaiko provides a digital assets market information platform enhancing transparency and operational efficiency for institutional companies, DeFi participants, and Web3 enterprises. The companys product suite comprises market data, portfolio solutions, rates & indices, pricing services, DeFi data, and research covering digital assets that comprise over 95% of global traded volume. Kaiko was founded in 2014 and is based in Paris, France."
Financial & Market Data,International Monetary Fund,https://www.imf.org/en/Home,1945.0,,"The International Monetary Fund (IMF) is an organization of 189 countries, working to foster global monetary cooperation, secure financial stability, facilitate international trade, promote high employment and sustainable economic growth, and reduce poverty around the world."
Financial & Market Data,Preqin,https://www.preqin.com/,2002.0,,"Preqin provides data and insight and access across the global alternatives market. The company offers data on private equity, venture capital, private debt, secondaries, hedge funds, real estate, infrastructure, and natural resources through a SaaS platform, mobile app, feeds, and through partner integrations. Its products include Preqin Pro, Preqin Insights, Preqin Mobile, Preqin Anywhere (API, Data Feeds & Plugins), Preqin Benchmarks, ESG Solutions, Company Intelligence, and LP & Capital Allocator Solutions (Colmore). The company was founded in 2002 and is based in London, U.K."
Financial & Market Data,Signal AI,https://www.signal-ai.com/,2013.0,$101.55M,"Signal AI offers an AI-powered business intelligence and media monitoring platform that aggregates, analyses, and provides business leaders with insights into digital, print, and broadcast media and regulatory data. Signals ML enables businesses to track the competitive landscape, changes to regulation and monitor reputationempowering them to make smarter decisions. The company was founded in 2013 and is based in London, U.K."
Financial & Market Data,Sparta Commodities,https://www.spartacommodities.com/,2020.0,$23.5M,"Sparta focuses on providing live market intelligence and forecasting in the oil trading industry. The company offers a platform that aggregates and processes trading data in real time, enabling oil traders, refiners, banks, hedge funds, and wholesalers to make informed trading decisions quickly and efficiently. Sparta primarily serves the oil trading sector. The company was founded in 2020 and is based in Geneva, Switzerland."
Financial & Market Data,GoQuant,https://goquant.io/,2022.0,,"GoQuant offers a digital asset trading infrastructure, focusing on market data and execution services within the financial sector. The company offers trade execution, private trading infrastructure, and a fixed-price fee model to facilitate efficient and secure digital asset transactions. It primarily serves financial institutions looking to enhance their trading capabilities in the digital asset markets. It was founded in 2022 and is based in Miami, Florida."
Financial & Market Data,S&P Global Market Intelligence,https://www.spglobal.com/marketintelligence/en/solutions/sp-capital-iq-pro,1917.0,,"S&P Global (NYSE: SPGI) provides transparent and independent ratings, benchmarks, analytics, and data to the capital and commodity markets worldwide. The Company's divisions include S&P Global Ratings, S&P Global Market Intelligence, S&P Dow Jones Indices, and S&P Global Platts. The company was founded in 1917 and is based in New York, New York."
Financial & Market Data,StockTwits,https://stocktwits.com/,2008.0,$43.21M,"StockTwits is a financial communications platform for the financial and investing community. StockTwits created the $TICKER tag to enable and organize ""streams"" of information around stocks and markets across the web and social media. These streams provide new forms of insight, ideas, and information that are used by investors, analysts, media, and others as they research stocks and manage their investments."
Financial & Market Data,SourceScrub,https://www.sourcescrub.com/,2014.0,,"SourceScrub is a market-leading platform focused on deal sourcing within the investment and financial services industry. The company provides deal-ready data, purpose-built tools, and on-demand data operations, enabling dealmakers to efficiently source private market information, manage pipelines, and synchronize investment leads. SourceScrub primarily serves sectors such as private equity, investment banking, corporate development, and consulting. It was founded in 2014 and is based in San Francisco, California."
Financial & Market Data,Truelayer,https://truelayer.com/,2016.0,$271.8M,"TrueLayer offers developers an easy way to access the bank data they need to build financial apps and services, helping startups and banks alike to drive products in financial services. TrueLayer supports account verification, KYC processes, and transactional data for account aggregation, credit scoring, and risk assessment."
Financial & Market Data,Cybersyn,https://www.cybersyn.com/,2022.0,$62.9M,"Cybersyn is a data-as-a-service company delivering market intelligence datasets. It was founded in 2022 and is based in New York, New York."
Financial & Market Data,Thomson Reuters,https://www.thomsonreuters.com/en.html,2008.0,,"Thomson Reuters (NYSE: TRI) provides news and information for professionals in the financial and risk, legal, tax and accounting, intellectual property and science, and media markets. The company was founded in 2008 and is based in Toronto, Canada."
Financial & Market Data,dv01,https://www.dv01.co/,2014.0,$34M,"dv01 provides a data intelligence platform for accessing and analyzing loan-level data. It offers environmental, social, and corporate governance (ESG), impact intelligence, market surveillance, portfolio surveillance, credit facility management, data wrangling tool, and loan data agent for securitizations. It serves banks, investment banks, issuers, hedge funds, and asset managers. The company was founded in 2014 and is based in New York, New York. In September 2022, Fitch Group acquired a majority stake in dv01. The terms of the transaction were not disclosed."
Financial & Market Data,SmartNews,https://www.smartnews.com/,2012.0,$409.6M,"SmartNews is a global news discovery company that offers a news aggregation app that delivers politics, sports, world news and entertainment news. The company was founded in 2012 and is based in Tokyo, Japan."
Financial & Market Data,Crunchbase,https://www.crunchbase.com/,2007.0,$100M,"Crunchbase provides business information and insights on public and private companies. It offers information on investment and funding, leadership, mergers and acquisitions, news, and more. The company was founded in 2007 and is based in San Francisco, California."
Financial & Market Data,Enigma,https://enigma.com/,2011.0,$129.71M,"Enigma is a New York-based Data-as-a-Service company, transforms tabular data into representations of real-world relationships, providing a source of intelligence about people, places and companies. From evaluating insurance risk to combating money laundering, Enigma connects clients' internal data assets to transform their strategies and workflows."
Financial & Market Data,Factset,https://www.factset.com/,1978.0,,"FactSet (NYSE:FDS) (NASDAQ:FDS) is a multinational financial data and software company that combines integrated financial information, analytical applications, and client service to enhance the workflow and productivity of the global investment community."
Financial & Market Data,Intrinio,https://intrinio.com/,2010.0,$7.33M,Intrinio makes financial data affordable and easy to access so investors can save money and make time to build something meaningful. The Intrinio Excel add-in and Google Sheets add-on allow users to pull financial data into spreadsheets. Users have the flexibility to customize the data feeds to fit their needs.
Financial & Market Data,Plaid,https://plaid.com/,2012.0,$734.8M,Plaid is a provider of API that power developer of financial services applications and help them connect with user bank accounts.
Financial & Market Data,CB Insights,https://www.cbinsights.com/,2008.0,$16.17M,"CB Insights is a data and SaaS company that provides data, insights, predictions, and workflow tools to enterprises to help them understand and make technology decisions. Using machine learning, CB Insights aims to extract structured data from millions of unstructured documents (media, regulatory docs) to analyze, synthesize, and visualize information on technology companies, technology markets, their investors, and the larger technology ecosystem. CB Insights was founded in 2008 and is based in New York, New York."
Financial & Market Data,SEC EDGAR,https://www.sec.gov/edgar/search-and-access,1934.0,,"U.S. Securities and Exchange Commission (SEC) is an independent federal government regulatory agency responsible for protecting investors, maintaining fair and orderly functioning of the securities markets, and facilitating capital formation. It is based in Washington, DC."
Financial & Market Data,MX,https://www.mx.com/,2010.0,$454.13M,"MX offers data-driven financial solutions. The company offers solutions such as financial insights, account aggregations, money management, transaction cleansing, and more. Its solutions help with financial wellness, digital banking, payments, and lending. MX was formerly known as MoneyDesktop. It was founded in 2017 and is based in Lehi, Utah."
Financial & Market Data,Pitchbook,https://pitchbook.com/,2007.0,$14.5M,"PitchBook Data specializes in providing comprehensive data, research, and insights for the global capital markets. Their main offerings include a suite of products through the PitchBook Platform, designed to support investment decisions and provide market intelligence. The company primarily serves professionals in the finance and investment sectors, offering tools and databases for private equity and public market analysis. It was founded in 2007 and is based in Seattle, Washington. In October 2016, PitchBook Data was acquired by Morningstar at a valuation of $225M."
Financial & Market Data,Canoe,https://canoeintelligence.com/,2017.0,$38.67M,"Canoe Intelligence provides document and data management services. It turns unstructured alternative investment reporting documents into normalized datasets for institutional investors, allocators, and asset servicing firms. It provides cloud-based machine learning technology for document collection, data extraction, and data science initiatives. Canoe Intelligence was founded in 2017 and is based in New York, New York."
Financial & Market Data,Dow Jones,https://www.dowjones.com/,1882.0,,"Dow Jones & Company is a News Corporation company (NASDAQ: NWS) (NASDAQ: NWSA) (ASX: NWS) (ASX: NWSLV). Dow Jones is aprovider of global business news and information services. Its Consumer Media Group publishes The Wall Street Journal, Barron's and MarketWatch. Its Enterprise Media Group includes Dow Jones Newswires, Dow Jones Factiva, Dow Jones Client Solutions, Dow Jones Indexes and Dow Jones Financial Information Services. Its Local Media Group operates community-based information franchises."
Financial & Market Data,Bloomberg,https://www.bloomberg.com/,1981.0,,"Bloomberg is a source of information for businesses and professionals. They offer information via the Bloomberg Professional service and multimedia platforms. Per the company, Bloomberg's media services also cover the world with more than 2,200 news and multimedia professionals at 146 bureaus in 72 countries. Bloomberg also operates the Bloomberg Television 24-hour network which per Bloomberg reaches more than 200 million homes. The firm also operates Bloomberg Radio services which broadcast via Sirius XM Radio and 1worldspace satellite radio globally and on WBBR 1130AM in New York. They also operate Bloomberg Markets magazine, Bloomberg Businessweek magazine and the Bloomberg.com financial news and information web site."
Financial & Market Data,DataBento,https://databento.com/,2019.0,$58.55M,"Databento is a platform that offers institutional-quality, live, and historical, market, and alternative data. The company provides on-demand data, data infrastructure, and live and historical data. The company was founded in 2019 and is based in Boston, Massachusetts."
Financial & Market Data,The World Bank,https://www.worldbank.org/en/home,1945.0,,"World Bank, a member of the World Bank Group, is a vital source of financial and technical assistance to developing countries around the world. The bank's mission is to fight poverty with passion and professionalism for lasting results, and to help people help themselves and their environment by providing resources, sharing knowledge, building capacity, and forging partnerships in the public and private sectors."
Financial & Market Data,Earnest Analytics,https://www.earnestanalytics.com/,2012.0,$18.5M,Earnest Analytics is a data platform focused on improving the way people share and connect with their information. Earnest builds products that help people understand trends in the consumer economy.
Air/Space/Sea,MarineTraffic,https://www.marinetraffic.com/en/ais/home/centerx:-12.0/centery:25.0/zoom:4,2007.0,,MarineTraffic is a maritime information service used by shipping professionals to support their decisions and by maritime enthusiasts to track any ship in the world. The company is dedicated to making maritime information universally accessible. All MarineTraffic solutions are powered by data.
Air/Space/Sea,ICEYE,https://www.iceye.com/,2015.0,$300.73M,"ICEYE provides quick-response imagery from space with microsatellites equipped with imaging radar technology. The ICEYE instrument can see through clouds, obscuring weather, and in the dark-all conditions that limit camera-based services in situations where waiting for daylight and improved weather is not an option."
Air/Space/Sea,Eagleview,https://www.eagleview.com/,2008.0,,"EagleView is a provider of high-resolution aerial imagery, property data analytics and structural measurements for government agencies, insurance carriers, roofing contractors and energy utilities. Using patented image capture techniques, 3D aerial measurement software and machine learning processes, EagleView helps customers answer questions related to millions of properties throughout the world. With a sixty-petabyte library of oblique and orthogonal Pictometry aerial imagery and the capacity to process tens of thousands of roof measurement reports per day, EagleView enables organizations to reduce field visits and adopt faster, safer and more cost-effective workflows."
